,realUp,summ_context,okt_tokenized
24,1,동성제약은 울산대학교와 서울아산병원으로부터 치료용 레이저 프로브 개발 및 의학적 활용에 관한 기술 을 도입하였습니다 이를 바탕으로 국내 최초의 내시경용 광섬유 프로브를 개발했습니다 이 프로브는 암세포만을 대상으로 치료하는 광역학치료를 최적화할 수 있게 합니다 동성제약은 현재 박도현 교수팀과 췌장암 및 담도암 환자를 대상으로 한 임상시험을 진행 중입니다 기술이전은 국내외에서 해당 기술의 실시권을 부여받게 되었습니다,"['동성제약', '울산', '대학교', '아산병원', '치료', '레이저', '프로', '개발', '의학', '활용', '기술', '도입', '바탕', '국내', '최초', '내시경', '광섬유', '프로브', '개발', '프로브', '암세포', '대상', '치료', '광역', '치료', '최적화', '동성제약', '현재', '박도현', '교수', '췌장암', '환자', '대상', '임상시험', '진행', '기술이전', '국내외', '해당', '기술', '실시', '부여']"
25,1,케이사인은 사물인터넷 보안과 블록체인에 초점을 맞춘 기술 개발 강화 소식을 발표하며 주가가 상승하고 있습니다 지난 년 산업통상자원부 산하 우수기술연구센터 과제 지원업체로 선정되어 서비스 플랫폼 보안 핵심 기술을 개발해왔습니다 최근에는 이더리움 블록체인을 기반으로 한 기기 간 상호인증 기술 및 기기 관리에 초점을 맞춘 새로운 기술을 개발했습니다 회사는 장기적인 목표를 달성하기 위해 투자에 나섰으며 창립 이래 공개키 및 암호 인증 원천 기술을 개발해 온 경험을 바탕으로 데이터베이스 암호화 분야의 전문 기업이 되었습니다,"['케이', '사인', '사물인터넷', '보안', '블록', '체인', '초점', '기술', '개발', '강화', '소식', '발표', '주가', '상승', '지난', '산업', '통상', '자원부', '우수', '기술', '연구', '센터', '과제', '업체', '선정', '서비스', '플랫폼', '보안', '핵심', '기술', '개발', '최근', '리움', '블록', '체인', '기반', '기기', '상호', '인증', '기술', '기기', '관리', '초점', '기술', '개발', '회사', '장기', '목표', '달성', '위해', '투자', '창립', '공개', '암호', '인증', '원천', '기술', '개발', '경험', '바탕', '데이터베이스', '암호', '분야', '전문', '기업']"
26,1,이 뉴스 기사는 정부가 오는 일부터 가상화폐 거래소의 신규 계정을 허용하는 새로운 금융 규제에 대해 논의하고 있습니다 실명 확인을 거친 후 은행을 통해 개인은 가상화폐 거래를 할 수 있게 됩니다 이 소식이 발표된 후 가상화폐 관련 주식들이 급등세를 보였습니다 이러한 상승세는 규제 덕분에 가상화폐 거래가 증가할 것으로 기대되기 때문으로 보입니다 정부는 외국인 및 미성년자는 거래에서 제외하기로 했습니다 기업은행 농협은행 신한은행 등 개 은행은 오는 일부터 실명 확인 서비스를 시작할 예정입니다,"['뉴스', '기사', '정부', '가상', '화폐', '거래소', '신규', '계정', '허용', '금융', '규제', '대해', '논의', '실명', '확인', '은행', '통해', '개인', '가상', '화폐', '거래', '소식', '발표', '가상', '화폐', '관련', '주식', '급등', '상승세', '규제', '덕분', '가상', '화폐', '거래', '증가', '때문', '정부', '외국인', '미성년', '거래', '제외', '기업은행', '농협', '은행', '신한은행', '은행', '실명', '확인', '서비스', '시작', '예정']"
27,0,수소차 관련 주식들이 유럽연합 이 자동차 이산화탄소 배출 목표를 강화함에 따라 급등하고 있습니다 년까지 감축 목표가 기존보다 더 높아진 것으로 수소 차량과 같은 친환경 기술에 대한 수요가 증가할 것이라는 전망 때문입니다 이에 따라 일진다이아와 우리산업 등 관련 주식들의 주가가 상승했습니다 유럽에서 자동차를 판매하기 위해서는 엄격한 배출 기준 준수가 필요하며 이를 지키지 못할 경우 벌금을 내야 합니다,"['수소차', '관련', '주식', '유럽연합', '자동차', '이산화탄소', '배출', '목표', '급등', '감축', '목표', '기존', '수소', '차량', '친환경', '기술', '대한', '수요', '증가', '전망', '때문', '일진', '다이아', '우리', '산업', '관련', '주식', '주가', '상승', '유럽', '자동차', '판매', '배출', '기준', '준수', '경우', '벌금', '내야']"
28,0,삼화전자와 대원강업 등 수소차 관련주가 강세를 보이고 있습니다 현대자동차가 출시한 차세대 수소전기차 넥쏘 가 중국 정부 관계자들의 호평을 받으며 수소 전기차에 대한 기대감이 상승하고 있습니다 이러한 분위기로 인해 삼화전자와 대원강업을 포함한 현대차의 부품 공급사들이 이득을 보고 있는 것으로 보입니다,"['화전', '원강', '수소차', '관련', '주가', '강세', '보이', '자동차', '출시', '차세대', '수소', '전기차', '넥쏘', '중국', '정부', '관계자', '호평', '수소', '전기차', '대한', '대감', '상승', '분위기', '화전', '원강', '포함', '현대차', '부품', '공급', '이득', '보고']"
29,0,코스피 지수가 전 거래일 대비 상승하여 종가 기준 사상 최고치인 으로 마감하였습니다 외국인과 기관이 각각 억원 억원을 순매수하며 상승세를 이끌었습니다 코스피 상위 기업들 중 삼성전자와 하이닉스가 강세를 보였습니다 코스닥 지수는 소폭 상승하였으나 코스피에 비해 부진하였습니다 기관과 개인이 각각 억원과 억원을 순매수한 반면 외국인은 억원을 순매도하였습니다,"['코스피', '지수', '거래', '대비', '상승', '종가', '기준', '사상', '최고', '치인', '마감', '외국인', '기관', '각각', '억원', '억원', '매수', '상승세', '코스피', '상위', '기업', '전자', '하이닉스', '강세', '코스닥', '지수', '상승', '코스피', '기관', '개인', '각각', '억원', '억원', '매수', '반면', '외국인', '억원', '매도']"
30,0,요약하자면 정치권이 미세먼지 감소를 위해 수소전기차 도입을 추진함에 따라 관련주들이 상승세를 보이고 있습니다 성창오토텍 코오롱머티리얼 평화홀딩스 성문전자 등 주식이 큰 폭으로 상승했으며 성창오토텍은 전기차 및 수소전기차의 핵심 부품 생산에 있어 경쟁력을 갖추고 있습니다 이러한 추세는 미세먼지 특별법의 통과와 친환경 차량 도입 계획을 통해 지속될 것으로 예상됩니다,"['요약', '정치권', '미세먼지', '감소', '위해', '수소', '전기차', '도입', '추진', '관련', '상승세', '보이', '성창', '오토', '코오롱', '머티', '리얼', '평화', '홀딩스', '성문', '전자', '주식', '상승', '성창', '오토', '전기차', '전기차', '핵심', '부품', '생산', '경쟁력', '추세', '미세먼지', '특별법', '통과', '친환경', '차량', '도입', '계획', '통해', '지속', '예상']"
31,0,코스닥 지수가 기관의 매수세로 인해 장중 최고치를 기록하며 년 만에 처음으로 선을 돌파하였습니다 관련주들이 강세를 보였고 외국인과 기관이 동반 순매수했습니다 셀트리온 과 같은 대형 종목이 상승했으며 가상화폐 관련주가 호조를 보였습니다 거래량은 증가했고 상한가 종목도 나타났습니다,"['코스닥', '지수', '기관', '매수', '세로', '최고', '기록', '처음', '돌파', '관련', '강세', '외국인', '기관', '동반', '매수', '셀트리온', '대형', '종목', '상승', '가상', '화폐', '관련', '주가', '호조', '거래량', '증가', '상한', '종목']"
32,0,신세계그룹은 이커머스 시장 진출을 강화하기 위해 조원 이상을 투자할 계획입니다 해당 그룹은 신세계백화점과 이마트의 온라인 사업부를 통합하여 새로운 회사를 설립할 예정이며 이를 통해 시너지 효과를 극대화하고 국내 이커머스 시장의 경쟁력을 향상시킬 것으로 기대하고 있습니다 투자에는 비알브이 캐피탈 매니지먼트와 어피너티 에쿼티 파트너스가 참여하며 닷컴의 온라인 사업 성장을 도모할 계획입니다 해당 계획에 따라 신세계그룹 주가 및 관련 회사들의 주가가 상승했습니다,"['신세계', '그룹', '이커머스', '시장', '진출', '위해', '조원', '이상', '투자', '계획', '해당', '그룹', '신세계', '백화점', '이마트', '온라인', '사업', '통합', '회사', '설립', '예정', '통해', '시너지', '효과', '대화', '국내', '이커머스', '시장', '경쟁력', '향상', '투자', '비알', '브이', '캐피탈', '매니지먼트', '어피', '쿼티', '파트너', '참여', '온라인', '사업', '성장', '도모', '계획', '해당', '계획', '신세계', '그룹', '주가', '관련', '회사', '주가', '상승']"
33,1,평화홀딩스와 평화산업이 수소차 수혜 기대감에 힘입어 주가가 상승하고 있습니다 현대차의 핵심 부품인 연료전지 스택 가스켓을 공급하는 평화씰공업이 이들 회사의 계열사입니다 그러나 시장 유통 주식량이 적어 가격 변동성이 높다는 점을 주의해야 합니다,"['평화', '홀딩스', '평화', '산업', '수소차', '수혜', '대감', '주가', '상승', '현대차', '핵심', '부품', '연료', '전지', '스택', '가스켓', '공급', '평화', '공업', '회사', '열사', '시장', '유통', '식량', '가격', '변동성', '주의']"
34,0,코스닥 지수가 연이어 상승세를 보이며 거래일 연속 상승했습니다 종가 기준으로 지난 년 이후 년 만에 최고치인 로 마감되었습니다 특히 셀트리온은 코스피 지수 특례편입 기대감에 주가가 이상 급등하며 시장을 이끌었습니다 외국인과 기관의 매도에도 불구하고 개인 투자자들은 주식 억원을 순매수하였습니다 운송 제약 등 일부 업종이 상승세를 보였지만 부품 등의 산업은 하락세를 보였습니다 코스닥 상위 종목들은 혼조세를 나타냈고 파라텍 인트로메딕 등은 주가가 가격제한폭까지 치솟았습니다,"['코스닥', '지수', '상승세', '보이', '거래', '연속', '상승', '종가', '기준', '지난', '이후', '최고', '치인', '마감', '셀트리온', '코스피', '지수', '특례', '편입', '대감', '주가', '이상', '급등', '시장', '외국인', '기관', '매도', '불구', '개인', '투자자', '주식', '억원', '매수', '운송', '제약', '일부', '업종', '상승세', '부품', '산업', '하락', '코스닥', '상위', '종목', '조세', '라텍', '인트로메딕', '주가', '가격']"
35,0,이 뉴스 기사에서 제이스테판과 세미콘라이트 두 기업이 호조를 보이고 있습니다 제이스테판은 중국인 관광객을 대상으로 한 인바운드 플랫폼 사업이 성장함에 따라 주가가 상승하고 있습니다 또한 한국거래소는 재무제표 감사 의견 적정을 받은 후 회사의 상장 유지 결정을 내렸습니다 반면 세미콘라이트는 운영자금과 타법증권 취득자금을 마련하기 위한 제 자 배정 유상증자로 인해 주가가 오르고 있습니다 이 증자는 에스엠씨홀딩스를 대상으로 하며 총 억원을 모으고자 합니다,"['뉴스', '기사', '제이스', '테판', '세미', '라이트', '기업', '호조', '보이', '제이스', '테판', '중국인', '관광객', '대상', '바운드', '플랫폼', '사업', '주가', '상승', '또한', '한국', '거래소', '재무제표', '감사', '의견', '적정', '회사', '상장', '유지', '결정', '반면', '세미', '라이트', '운영', '자금', '증권', '취득', '자금', '마련', '배정', '유상증자', '주가', '증자', '에스', '엠씨', '홀딩스', '대상', '억원']"
